,id,x,y,z,x_new,y_new,z_new,distance2Dcenter,layer,EI,mtype,info
10809,3476148062,3263808,1236888,66261,1644.5211765719753,2622.705167342147,66.261,544.8048201709543,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-tree
10810,39272559913,3276072,1220400,66261,1640.6308404466286,2642.882509209494,66.261,540.9165240480323,2,inhibitory,L23I,L2neuroninterneuron
10811,38864694986,3240264,1204368,70485,1604.6343734883617,2627.2782708582504,70.485,504.8110298547132,2,excitatory,L23E,L2pyramidalneuron
10812,39330964801,3267784,1238992,78933,1648.757090198834,2624.219243874489,78.933,548.7790186205104,2,inhibitory,L23I,L2neuroninterneuron
10813,39199219168,3222232,1233344,91605,1613.8473131920389,2594.416692350571,91.605,513.9059977911317,2,excitatory,L23E,L2pyramidalneuron
10814,39243371901,3226392,1221080,74709,1607.6048060186429,2605.7631631759023,74.709,507.6869045120389,2,inhibitory,L23I,L2neuroninterneuron
10815,29956247280,3209432,1204288,78933,1583.7675695441555,2604.580360884994,78.933,483.7924436959085,2,excitatory,L23E,L2pyramidalneuron
10816,38660573357,3208488,1196832,66261,1577.628470523652,2608.9156273377585,66.261,477.9518136809824,2,excitatory,L23E,L2pyramidalneuron
10817,38792405584,3218232,1204640,70485,1589.9662280754133,2610.836600683217,70.485,490.14817107833085,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-tree
10818,38835886773,3184712,1212208,74709,1572.9290572143846,2580.9936813713916,74.709,473.01717418871675,2,excitatory,L23E,L2pyramidalneuron
10819,39141179391,3180600,1199112,74709,1560.4900188529157,2586.7974805272806,74.709,460.58051563537794,2,inhibitory,L23I,L2neuroninterneuron
10820,38631810607,3185120,1171992,74709,1543.5277585039353,2608.4355609378304,74.709,443.62171552271565,2,excitatory,L23E,L2pyramidalneuron
10821,30261260420,3198144,1162776,74709,1545.5165648869545,2624.266034119983,74.709,445.610102565532,2,excitatory,L23E,L2pyramidalneuron
10822,4014677542,3201488,1172576,66261,1555.00507686551,2620.1198941762773,66.261,455.34448532903764,2,excitatory,L23E,L2pyramidalneuron
10823,29882963336,3189808,1157368,66261,1535.9000676960375,2621.7643663208764,66.261,436.2543402232091,2,excitatory,L23E,L2pyramidalneuron
10824,38733534743,3149488,1170504,66261,1518.3825435408644,2583.1458054534264,66.261,418.75163651728076,2,inhibitory,L23I,L2neuroninterneuron
10825,30348487646,3147600,1180360,57813,1524.3814296995095,2575.101015533509,57.813,425.1787177815495,2,excitatory,L23E,L2pyramidalneuron
10826,3796362923,3163032,1184120,57813,1537.5707343843028,2583.9512395946094,57.813,438.344033574293,2,excitatory,L23E,L2pyramidalneuron
10827,30232058166,3178640,1190216,62037,1552.6026248857813,2591.354829801499,62.037,453.1274171145127,2,excitatory,L23E,L2pyramidalneuron
10828,21512457325,3192664,1193032,53760,1564.1450972860666,2599.8031292095848,53.76,465.11870286762934,2,inhibitory,L23I,L2neuroninterneuron
10829,4014676389,3188024,1214920,57813,1577.1655156101908,2581.6074470111944,57.813,477.87474663148095,2,excitatory,L23E,L2pyramidalneuron
10830,3781644424,3198992,1205056,49920,1577.2885979020236,2596.3580527868717,49.92,478.49231255725755,2,excitatory,L23E,L2pyramidalneuron
10831,30479618772,3177688,1216608,53760,1571.4356279085275,2572.840998076402,53.76,472.3942079281682,2,inhibitory,L23I,L2neuroninterneuron
10832,3752837831,3203440,1178048,57813,1560.3603948118828,2617.8674160535734,57.813,461.0954752455456,2,excitatory,L23E,L2pyramidalneuron
10834,21352839638,3197976,1188192,53760,1564.158449487393,2606.989419331666,53.76,465.1320271203806,2,inhibitory,L23I,L2neuroninterneuron
10835,30407021709,3224792,1197920,49920,1589.4345142476216,2620.212595585377,49.92,490.60842963193966,2,inhibitory,L23I,L2neuroninterneuron
10836,30392422129,3228896,1211880,57813,1602.5057263076494,2613.819800321817,57.813,503.17924157554546,2,excitatory,L23E,L2pyramidalneuron
10837,3490618025,3255248,1208880,57813,1618.0762582237173,2635.290395093521,57.813,518.7295572026436,2,excitatory,L23E,L2pyramidalneuron
