,agglo_seg,x,y,z,type,layer,linfo,info
11073,6039105031,3454688,1754896,11520,inter,2,2,L2neuroninterneuron
11074,6170237284,3436080,1760320,7680,inter,2,2,L2neuroninterneuron
11075,6126769986,3433024,1777632,3840,pyram,2,2,L2pyramidalneuron
11076,6083084365,3423984,1798656,7680,pyram,2,2,L2pyramidalneuron
11077,5776842013,3400928,1773424,11520,pyram,2,2,L2pyramidalneuron
11078,5601980696,3381672,1788568,11520,pyram,2,2,L2pyramidalneuron
11079,5762445297,3369328,1780520,11520,pyram,2,2,L2pyramidalneuron
11080,6271962479,3375208,1781096,3840,inter,2,2,L2neuroninterneuron
11081,5603164510,3369432,1817144,3840,excit,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
11082,5893577425,3402664,1751936,3840,pyram,2,2,L2pyramidalneuron
11083,5820250665,3373480,1717896,7680,pyram,2,2,L2pyramidalneuron
11084,5543752983,3360360,1719224,11520,pyram,2,2,L2pyramidalneuron
11085,5951601241,3307808,1760336,26880,pyram,2,2,L2pyramidalneuron
11086,6256908180,3328440,1779584,15360,uncla,2,2,L2neuronunclassified-neuronpossible-interneuron
11087,5951426856,3355904,1769496,26880,pyram,2,2,L2pyramidalneuron
11088,5413146934,3370344,1766008,19200,pyram,2,2,L2pyramidalneuron
11089,5864068328,3375152,1751560,26880,inter,2,2,L2neuroninterneuron
11090,5689308892,3365024,1754008,30720,pyram,2,2,L2pyramidalneuron
11091,5849905530,3414104,1737432,34560,inter,2,2,L2neuroninterneuron
11092,5514987525,3425184,1724936,38400,pyram,2,2,L2pyramidalneuron
11093,5820542676,3384872,1713200,38400,pyram,2,2,L2pyramidalneuron
11094,5675658197,3352296,1705976,46080,pyram,2,2,L2pyramidalneuron
11095,5951455224,3344664,1725928,46080,pyram,2,2,L2pyramidalneuron
11096,5776798045,3328816,1751920,46080,pyram,2,2,L2pyramidalneuron
11097,6198796530,3300872,1733312,46080,inter,2,2,L2neuroninterneuron
11098,6111190181,3264592,1731184,46080,pyram,2,3,L3pyramidalneuron
11099,5368685507,3255960,1697200,34560,pyram,2,3,L3pyramidalneuron
11100,5485595720,3277080,1691088,26880,pyram,2,2,L2pyramidalneuron
11101,6009290766,3266096,1708096,49920,inter,2,2,L2neuroninterneuronsparsely-spiny
11102,5965326176,3287392,1720120,57813,pyram,2,2,L2neuroninterneuron
11104,5674707915,3314736,1719528,49920,pyram,2,2,L2pyramidalneuron
11105,32649268150,3326416,1738240,49920,inter,2,2,L2neuroninterneuron
11106,32518327197,3360912,1726728,57813,pyram,2,2,L2pyramidalneuron
11107,6024781859,3367016,1732536,53760,inter,2,2,L2neuroninterneuron
11108,5136369000,3377104,1678592,46080,pyram,2,2,L2pyramidalneuron
11109,14729591425,3368416,1673488,46080,inter,2,2,L2neuroninterneuronsparsely-spiny
11110,5704479940,3380792,1701000,38400,pyram,2,2,L2pyramidalneuron
11111,5965984082,3394408,1691608,42240,inter,2,2,L2neuroninterneuron
11112,23536784025,3398752,1666304,46080,inter,2,2,L2neuroninterneuron
11113,6213617027,3435488,1689664,49920,pyram,2,2,L2pyramidalneuron
11114,5471549689,3456664,1664544,53760,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11115,32475182075,3468632,1698280,53760,inter,2,2,L2neuroninterneuron
11116,32504121246,3427304,1713008,57813,uncla,2,2,L2neuronunclassified-neuron
11117,6009903274,3418496,1710888,62037,pyram,2,2,L2pyramidalneuron
11118,41354837835,3400536,1715704,62037,pyram,2,2,L2pyramidalneuron
11119,32591551111,3440552,1725960,46080,inter,2,2,L2neuroninterneurondark
11120,6024315257,3440248,1747904,34560,inter,2,2,L2neuroninterneurondark
11121,5485975742,3445112,1729584,30720,pyram,2,2,L2pyramidalneuron
11122,41441932820,3327120,1740312,62037,inter,2,2,L2neuroninterneuron
11123,41310859882,3304584,1755280,62037,inter,2,2,L2neuroninterneuron
11124,41499955134,3299992,1766720,70485,inter,2,2,L2neuroninterneuron
11125,41645616280,3325112,1778504,70485,inter,2,2,L2neuroninterneuron
11126,6286198519,3343832,1763424,74709,pyram,2,2,L2pyramidalneuron
11127,32736743209,3353688,1755616,70485,pyram,2,2,L2pyramidalneuron
11128,41645776522,3362416,1779096,62037,inter,2,2,L2neuroninterneuron
11129,33013287508,3323984,1811112,66261,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11130,24278705056,3310352,1866576,66261,pyram,2,3,L3pyramidalneuron
11131,32969456202,3333432,1864208,57813,pyram,2,3,L3pyramidalneuron
11132,41994960299,3334280,1867592,62037,inter,2,3,L3neuroninterneuron
11133,33187696504,3290896,1884376,57813,pyram,2,3,L3pyramidalneuron
11134,42169557100,3312040,1912680,66261,inter,2,3,L3neuroninterneuron
11135,42111124620,3300408,1937432,70485,pyram,2,3,L3pyramidalneuron
11136,42009356850,3305888,1931184,62037,pyram,2,3,L3pyramidalneuron
11137,33289479563,3260568,1901040,62037,pyram,2,3,L3pyramidalneuron
11138,5907199599,3271592,1889296,46080,pyram,2,3,L3pyramidalneuron
11139,33391335785,3240152,1910760,57813,inter,2,3,L3neuroninterneuron
11140,33478517677,3205752,1939064,49920,pyram,3,3,L3pyramidalneuron
11141,24394768409,3197832,1901480,46080,inter,3,3,L3neuroninterneuron
11142,24292837375,3185776,1882264,46080,inter,3,3,L3neuroninterneuronsparsely-spiny
11144,33071676971,3247480,1859688,66261,pyram,2,3,L3pyramidalneuron
11145,32983442715,3224448,1838520,91605,pyram,2,3,L3pyramidalneuron
11146,42154066293,3073000,1888096,112725,inter,3,3,L3neuroninterneuronweb-like-interneuron
11147,41237459351,3166136,1953736,104277,pyram,3,3,L3pyramidalneuron
11148,42140005843,3143688,1952648,100053,pyram,3,3,L3pyramidalneuron
11149,41280517911,3123504,1955904,100053,pyram,3,3,L3pyramidalneuron
11150,51034613145,3068312,1969568,100053,pyram,3,3,L3pyramidalneuron
11151,41921487478,3081688,1959104,116949,pyram,3,3,L3pyramidalneuron
11152,68968569945,3089728,1974008,121173,inter,3,3,L3neuroninterneuron
11153,32953611439,3076088,1913912,129621,pyram,3,3,L3pyramidalneuron
11154,33360980299,3049680,1911776,142293,pyram,3,3,L3pyramidalneuron
11155,41891802158,3058120,1935952,146517,pyram,3,3,L3pyramidalneuron
11156,33026806604,3069320,1932248,154965,inter,3,3,L3neuroninterneuron
11157,41920756871,3026680,1966104,142293,pyram,3,3,L3pyramidalneuron
11158,42052676522,3039416,1956128,133845,inter,3,3,L3neuroninterneuron
11159,50873097368,3040640,1973352,125397,pyram,3,3,L3pyramidalneuron
11160,32764690311,2997800,1963968,112725,pyram,3,3,L3pyramidalneuron
11161,32996729107,3012216,1969544,108501,pyram,3,3,L3pyramidalneuron
11162,33418858399,2979544,1986360,129621,pyram,3,3,L3pyramidalneuron
11163,41586554011,2961824,1985616,150741,pyram,3,3,L3pyramidalneuron
11164,41614515630,2925888,2000512,129621,pyram,3,4,L4pyramidalneuron
11165,42080520188,2946168,1985416,125397,inter,3,3,L3neuroninterneuron
11166,33491659126,2905936,1990088,121173,pyram,3,4,L4pyramidalneuron
11167,60029603535,2893400,2010616,133845,inter,3,4,L4neuroninterneuronweb-like-interneuron
11168,41687418500,2875040,2007992,125397,pyram,3,4,L4pyramidalneuronbipolar
11169,41643936577,2877984,1986712,125397,pyram,3,4,L4pyramidalneuron
11170,41733339803,2806384,1998192,129621,pyram,3,4,L4pyramidalneuron
11171,33491411144,2830536,1983920,138069,pyram,3,4,L4pyramidalneuron
11172,42021401069,2784896,1999360,138069,pyram,3,4,L4pyramidalneuron
11173,42487290424,2758200,2010768,133845,pyram,4,4,L4pyramidalneuron
11174,59009271237,2758680,2025992,129621,pyram,4,4,L4pyramidalneuron
11175,69243710675,2726816,2039112,121173,pyram,4,4,L4pyramidalneuron
11176,42356159479,2716480,2042176,129621,inter,4,4,L4neuroninterneuron
11177,33579222294,2712816,2026184,133845,pyram,4,4,L4pyramidalneuron
11178,42108919642,2744560,2021928,142293,spiny,4,4,L4neuronspiny-stellate
11179,33519385763,2691168,2014272,163413,pyram,4,4,L4pyramidalneuron
11180,42035944103,2677440,2001408,167637,pyram,4,4,L4pyramidalneuronsparsely-spiny
11181,42022467418,2655320,2014480,163413,pyram,4,4,L4pyramidalneuron
11182,68923802745,2623720,2043488,167637,inter,4,4,L4neuroninterneuron
11183,58749300567,2637392,2075128,163413,pyram,4,5,L5pyramidalneuronsparsely-spiny
11184,68983243994,2638512,2097512,167637,pyram,4,5,L5pyramidalneuronsparsely-spiny
11185,78152422514,2673056,2098528,159189,pyram,4,4,L4pyramidalneuron
11186,78268777440,2689800,2108472,150741,pyram,4,4,L4pyramidalneuron
11187,42137844926,2700072,2084040,146517,pyram,4,4,L4pyramidalneuron
11188,77890275808,2732680,2105944,142293,pyram,4,4,L4pyramidalneuron
11189,78167403162,2719920,2104424,146517,pyram,4,4,L4pyramidalneuron
11190,69170092303,2695264,2100816,163413,pyram,4,4,L4pyramidalneuronsparsely-spiny
11191,51236735444,2681160,2085736,159189,pyram,4,4,L4pyramidalneuron
11192,42429046077,2672328,2067760,150741,pyram,4,4,L4pyramidalneuron
11193,41671751588,2690248,2050152,159189,pyram,4,4,L4pyramidalneuron
11194,68937834352,2667312,2053856,167637,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treesparsely-spiny
11195,78399661146,2684000,2115632,163413,uncla,4,4,L4neuronunclassified-neuronsparsely-spiny
11196,78457831080,2645512,2117840,167637,uncla,4,5,L5neuronunclassified-neuronthin-apical-dendrite
11197,78370721520,2639912,2126176,159189,uncla,4,5,L5neuronunclassified-neuronthin-apical-dendrite
11198,78326903904,2603960,2127304,167637,excit,4,5,L5neuronexcitatory/spiny-with-atypical-tree
11199,50886559304,2627368,2089944,154965,uncla,4,5,L5neuronunclassified-neuronthin-apical-dendrite
11200,59882147771,2620536,2086656,142293,pyram,4,5,L5pyramidalneuronsparsely-spiny
11201,68864011236,2605352,2100808,133845,pyram,4,5,L5pyramidalneuronsparsely-spiny
11202,69199498182,2579512,2089064,146517,pyram,4,5,L5pyramidalneuron
11203,78225034064,2612552,2098264,150741,pyram,4,5,L5pyramidalneuron
11204,69330192405,2603928,2076296,138069,inter,4,5,L5neuroninterneuronweb-like-interneuron
11205,78108737092,2643792,2067776,142293,pyram,4,4,L4pyramidalneuron
11206,78093814600,2629096,2069280,133845,pyram,4,5,L5pyramidalneuronsparsely-spiny
11207,68807637236,2654760,2073952,142293,pyram,4,4,L4pyramidalneuron
11208,42428623352,2658096,2065832,154965,pyram,4,4,L4pyramidalneuron
11209,78225048194,2660896,2072504,129621,uncla,4,4,L4neuronunclassified-neuron
11210,59955299087,2689144,2045904,133845,pyram,4,4,L4pyramidalneuron
11211,42473024901,2688120,2056616,146517,pyram,4,4,L4pyramidalneuronsparsely-spiny
11212,69243140765,2657056,2031640,142293,inter,4,4,L4neuroninterneuron
11213,42254447699,2647632,2014304,154965,pyram,4,4,L4pyramidalneuronsparsely-spiny
11214,42197022971,2663176,1995352,154965,pyram,4,4,L4pyramidalneuron
11215,42225260573,2654024,1989648,167637,pyram,4,4,L4pyramidalneuron
11216,42341367011,2669472,1990568,167637,pyram,4,4,L4pyramidalneuron
11217,42560062046,2642184,1988520,163413,pyram,4,4,L4pyramidalneuron
11218,33112470516,2670640,1980544,154965,pyram,4,4,L4pyramidalneuron
11219,42458118082,2652880,1983984,142293,pyram,4,4,L4pyramidalneuron
11220,42516505981,2690168,1969760,133845,inter,4,4,L4neuroninterneuron
11221,60203428557,2666376,1975568,125397,inter,4,4,L4neuroninterneuron
11222,41701683757,2729752,1974496,108501,pyram,4,4,L4pyramidalneuronsparsely-spiny
11223,33738796837,2734536,1962392,95829,pyram,4,4,L4pyramidalneuron
11224,33432334960,2750384,1951648,104277,pyram,4,4,L4pyramidalneuron
11225,33403731716,2742376,1957992,95829,pyram,4,4,L4pyramidalneuron
11226,42414869472,2788096,1967648,95829,inter,3,4,L4neuroninterneuron
11227,33579294854,2792192,1969424,87381,pyram,3,4,L4pyramidalneuron
11228,33374836408,2722864,1971672,87381,pyram,4,4,L4pyramidalneuron
11229,33229410802,2727864,1992064,78933,pyram,4,4,L4pyramidalneuron
11230,33156186133,2755264,1912680,91605,pyram,3,4,L4pyramidalneuron
11231,6677125078,2767744,1913168,108501,pyram,3,4,L4pyramidalneuron
11232,33287770469,2744704,1907296,112725,pyram,4,4,L4pyramidalneuron
11233,41847036408,2731776,1918528,108501,inter,4,4,L4neuroninterneuron
11234,33112441071,2622816,1879808,78933,pyram,4,4,L4pyramidalneuron
11235,15294548437,2644672,1844320,95829,inter,4,4,L4neuroninterneuron
11237,32967307849,2697720,1851320,70485,pyram,4,4,L4pyramidalneuron
11238,32908465182,2703736,1840208,70485,pyram,4,4,L4pyramidalneuron
11239,41455013537,2714144,1844056,57813,pyram,4,4,L4pyramidalneuron
11240,33068916365,2724112,1833440,66261,inter,3,4,L4neuroninterneuron
11241,32865903423,2712464,1824208,70485,pyram,4,4,L4pyramidalneuron
11242,33097942868,2704656,1823904,78933,pyram,4,4,L4pyramidalneuron
11243,32749241799,2694288,1840632,87381,pyram,4,4,L4pyramidalneuron
11244,42007443118,2710952,1874712,87381,inter,4,4,L4neuroninterneuron
11245,15586466257,2717160,1900616,78933,pyram,4,4,L4pyramidalneuron
11246,32908932826,2701416,1910040,74709,pyram,4,4,L4pyramidalneuron
11247,33476371406,2668928,1932184,74709,inter,4,4,L4neuroninterneuron
11248,42181968139,2712248,2011328,74709,pyram,4,4,L4pyramidalneuron
11249,33826050249,2720040,2019168,66261,pyram,4,4,L4pyramidalneuron
11250,42618378157,2750680,2019664,70485,uncla,4,4,L4neuronunclassified-neuron
11251,42531734789,2781128,2009832,74709,pyram,4,4,L4pyramidalneuron
11252,42545664246,2767792,2001240,83157,pyram,4,4,L4pyramidalneuron
11253,42429178383,2756200,2006320,91605,pyram,4,4,L4pyramidalneuron
11254,42182275356,2779384,1981792,87381,pyram,3,4,L4pyramidalneuron
11255,33622572248,2810664,1998960,83157,pyram,3,4,L4pyramidalneuron
11256,24713667273,2809768,1975656,70485,pyram,3,4,L4pyramidalneuron
11257,24815334989,2815384,1973464,57813,pyram,3,4,L4pyramidalneuron
11258,24757281608,2853960,1965904,42240,inter,3,4,L4neuroninterneuron
11259,6007333524,2876464,1955336,53760,pyram,3,4,L4pyramidalneuron
11260,24641057766,2910112,1939688,49920,pyram,3,3,L3pyramidalneuron
11261,15383716977,2881624,1899256,26880,inter,3,4,L4neuroninterneuron
11262,6138085575,2790648,1815808,38400,pyram,3,4,L4pyramidalneuron
11263,6779098861,2829432,1865544,57813,inter,3,4,L4neuroninterneuron
11264,5875647667,2798128,1864288,62037,pyram,3,4,L4pyramidalneuron
11265,5934357455,2783040,1756168,78933,pyram,3,4,L4pyramidalneuron
11266,6298653235,2796656,1751216,74709,inter,3,3,L3neuroninterneuron
11267,32369950874,2731424,1716176,78933,pyram,3,4,L4pyramidalneuron
11268,6007420846,2841920,1746176,42240,inter,3,3,L3neuroninterneuron
11269,4989293485,2844872,1761408,26880,pyram,3,3,L3pyramidalneuron
11270,5469125788,2860632,1652696,46080,inter,3,3,L3neuroninterneuronsparsely-spiny
11271,6007990607,2970040,1792544,42240,inter,3,3,L3neuroninterneuron
11272,6342864215,3026320,1822864,46080,pyram,3,3,L3pyramidalneuron
11273,6153635302,3017336,1858528,62037,pyram,3,3,L3pyramidalneuron
11274,33024995837,2904832,1865432,100053,inter,3,3,L3neuroninterneuron
11275,33026120285,2891504,1881368,87381,pyram,3,3,L3pyramidalneuron
11276,6779127816,2853648,1884872,78933,pyram,3,4,L4pyramidalneuron
11277,42065336038,2853544,1911760,78933,inter,3,4,L4neuroninterneuron
11278,6196242024,2871848,1930112,83157,pyram,3,4,L4pyramidalneuron
11279,42124879907,2881912,1930656,91605,inter,3,4,L4neuroninterneuron
11280,42560323885,2858464,1953104,95829,inter,3,4,L4neuroninterneuron
11281,42269618731,2838576,1947424,87381,inter,3,4,L4neuroninterneuronweb-like-interneuron
11282,33491951624,2842520,1954288,78933,pyram,3,4,L4pyramidalneuronsparsely-spiny
11283,33433182098,2823120,1946784,87381,pyram,3,4,L4pyramidalneuron
11284,42167733395,2811424,1949344,95829,uncla,3,4,L4neuronunclassified-neuronthin-apical-dendrite
11285,42022219787,2853464,1940752,108501,inter,3,4,L4neuroninterneuron
11286,33433751956,2730928,1953480,83157,pyram,4,4,L4pyramidalneuron
11287,42283826150,2746608,1950728,78933,inter,4,4,L4neuroninterneuron
11288,24670098772,2742624,1960152,70485,pyram,4,4,L4pyramidalneuron
11289,6370870254,2762080,1952264,66261,pyram,4,4,L4pyramidalneuron
11290,33520481870,2780120,1935368,62037,inter,3,4,L4neuroninterneuron
11291,6560170982,2772104,1970264,46080,pyram,3,4,L4pyramidalneuron
11292,24858933365,2755464,1978440,53760,pyram,4,4,L4pyramidalneuron
11293,33724063165,2742800,1995616,53760,inter,4,4,L4neuroninterneuron
11294,33796950699,2734952,2023832,53760,pyram,4,4,L4pyramidalneuron
11295,24844288650,2701376,2020544,46080,pyram,4,4,L4pyramidalneuron
11296,24741994318,2728928,1980256,38400,inter,4,4,L4neuroninterneuron
11297,6080586496,2843912,1800536,19200,inter,3,3,L3neuroninterneuron
11298,5688025278,2959728,1670528,34560,inter,3,3,L3neuroninterneuron
11299,5468877579,2939856,1603448,34560,inter,3,3,L3neuroninterneuron
11300,5048339844,3137104,1527672,30720,inter,2,3,L3neuroninterneuron
11301,5266158555,3081152,1552776,3840,inter,3,3,L3neuroninterneuron
11302,5004390864,3100024,1536800,3840,inter,3,3,L3neuroninterneuron
11303,4888430530,3194664,1467584,3840,uncla,2,2,L2neuronunclassified-neuronthin-apical-dendrite
11304,4640533920,3126880,1470920,23040,pyram,2,3,L3pyramidalneuron
11305,5164550020,3159864,1504752,19200,inter,2,2,L2neuroninterneuron
11306,4916974842,3176840,1503024,23040,pyram,2,2,L2pyramidalneuron
11307,4728388298,3167800,1479680,34560,pyram,2,2,L2pyramidalneuron
11308,4801364808,3193960,1494136,26880,pyram,2,2,L2pyramidalneuron
11309,4262354441,3207768,1515400,19200,pyram,2,2,L2pyramidalneuron
11310,5062824784,3212792,1548848,7680,inter,2,2,L2neuroninterneuron
11311,4888824688,3216936,1560840,15360,inter,2,2,L2neuroninterneuron
11312,5136107765,3256800,1564976,26880,pyram,2,2,L2pyramidalneuron
11313,5165045363,3272632,1572864,34560,pyram,2,2,L2pyramidalneuron
11314,5296207327,3281512,1534120,26880,inter,2,2,L2neuroninterneuron
11315,4291614432,3252440,1521880,34560,pyram,2,2,L2pyramidalneuron
11316,4889774289,3263544,1525032,26880,pyram,2,2,L2pyramidalneuron
11317,4800969657,3230968,1527800,30720,pyram,2,2,L2pyramidalneuron
11318,5034484789,3267680,1539544,23040,inter,2,2,L2neuroninterneuron
11319,5107036058,3256280,1545264,7680,pyram,2,2,L2pyramidalneuron
11320,5005165747,3234712,1536176,7680,uncla,2,2,L2neuroninterneuron
11321,4380183290,3217824,1557928,3840,pyram,2,2,L2pyramidalneuron
11322,5383535077,3248912,1625040,23040,inter,2,2,L2neuroninterneuronsparsely-spiny
11323,5353779192,3278776,1659160,38400,pyram,2,2,L2pyramidalneuron
11324,5980702153,3292664,1652768,46080,inter,2,2,L2neuroninterneuron
11325,32299704985,3282208,1651368,49920,inter,2,2,L2neuroninterneuron
11326,14961763169,3268480,1677472,49920,inter,2,2,L2neuroninterneuronsparsely-spiny
11327,5557695475,3198872,1625968,57813,pyram,2,3,L3pyramidalneuron
11328,4596629088,3156624,1627904,70485,pyram,2,3,L3pyramidalneuron
11329,41178674854,3129976,1654848,91605,inter,3,3,L3neuroninterneuronweb-like-interneuron
11330,32255275020,3125128,1672016,87381,pyram,3,3,L3pyramidalneuron
11331,4931576006,3153840,1696960,70485,pyram,3,3,L3pyramidalneuron
11332,6213032571,3233288,1727392,74709,pyram,2,3,L3pyramidalneuron
11333,32678048248,3241792,1727824,83157,pyram,2,3,L3pyramidalneuron
11334,32706986890,3251848,1727984,87381,pyram,2,3,L3pyramidalneuron
11335,6475018858,3226760,1779328,91605,pyram,2,3,L3pyramidalneuron
11336,32371616574,3197680,1764848,112725,pyram,2,3,L3pyramidalneuron
11337,50772321712,3218792,1770712,108501,inter,2,3,L3neuroninterneuron
11338,41688645244,3247752,1760984,108501,inter,2,3,L3neuroninterneuron
11339,41237824287,3263792,1761528,116949,pyram,2,3,L3pyramidalneuron
11340,41499767161,3290736,1742520,121173,pyram,2,2,L2pyramidalneuron
11341,41674205154,3310520,1746264,133845,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11342,41266806475,3300056,1759576,133845,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11343,41877976612,3223296,1776248,125397,micro,2,3,L3neuroninterneuron
11345,32474159539,3200048,1731872,121173,pyram,2,3,L3pyramidalneuronlot-of-axon
11346,32313693731,3187952,1762712,133845,uncla,3,3,L3neuronexcitatory/spiny-with-atypical-tree
11347,32371499924,3162776,1775640,125397,pyram,3,3,L3pyramidalneuron
11348,41222857324,3164304,1767296,133845,inter,3,3,L3neuroninterneuron
11349,41775901584,3150776,1747008,129621,inter,3,3,L3neuroninterneuron
11350,59302619924,3110344,1802960,146517,inter,3,3,L3neuroninterneuron
11351,41688337480,3101752,1798856,133845,uncla,3,3,L3neuronexcitatory/spiny-with-atypical-tree
11352,32662906896,3107568,1770416,133845,pyram,3,3,L3pyramidalneuron
11353,41280896294,3116392,1749096,121173,inter,3,3,L3neuroninterneuron
11354,41542941495,3139736,1763016,129621,inter,3,3,L3neuroninterneuron
11355,32369922308,3081568,1724680,142293,pyram,3,3,L3pyramidalneuron
11356,31775209799,3132624,1689368,138069,pyram,3,3,L3pyramidalneuron
11357,41106563741,3168624,1699216,125397,pyram,3,3,L3pyramidalneuron
11358,31934564862,3073976,1551728,125397,pyram,3,3,L3pyramidalneuronlot-of-axon
11359,32444504548,3084576,1543008,133845,inter,3,3,L3neuroninterneuron
11360,40305462872,3154840,1477120,125397,inter,2,2,L2neuroninterneuron
11361,40640716750,3168720,1482656,138069,inter,2,2,L2neuroninterneuron
11362,39781579347,3221000,1422016,129621,pyram,2,2,L2pyramidalneuron
11363,40073103492,3236784,1420672,133845,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11364,75534419951,3243400,1412376,133845,inter,2,2,L2neuroninterneuron
11365,30800023543,3195992,1352968,125397,pyram,2,2,L2pyramidalneuron
11366,31032951251,3172896,1352992,104277,inter,2,2,L2neuroninterneuron
11367,4975175085,3120168,1458624,108501,pyram,2,3,L3pyramidalneuron
11368,49126890309,3094304,1451952,108501,inter,2,3,L3neuroninterneuron
11369,4814840732,3052776,1427216,125397,pyram,3,3,L3pyramidalneuron
11370,40377782563,3041816,1413992,133845,inter,3,3,L3neuroninterneuron
11371,31716688373,3071480,1433384,133845,pyram,2,3,L3pyramidalneuron
11372,40116614287,3201008,1456456,133845,pyram,2,2,L2pyramidalneuron
11373,5353603491,3217616,1461376,129621,pyram,2,2,L2pyramidalneuron
11374,49302525715,3245368,1475168,129621,inter,2,2,L2neuroninterneuron
11375,31557144036,3253224,1510432,129621,pyram,2,2,L2pyramidalneuronlot-of-axon
11376,40160402003,3245128,1518120,133845,inter,2,2,L2neuroninterneuron
11377,49229667444,3224528,1515128,133845,inter,2,2,L2neuroninterneuron
11378,32037239241,3235848,1537136,125397,pyram,2,2,L2pyramidalneuron
11379,5033636557,3233264,1521104,112725,pyram,2,2,L2pyramidalneuron
11380,40756824051,3238016,1501680,112725,inter,2,2,L2neuroninterneuron
11381,39839896853,3233488,1485592,108501,pyram,2,2,L2pyramidalneuron
11382,32284931606,3205072,1566920,112725,pyram,2,2,L2pyramidalneuron
11383,49229520464,3237056,1551472,121173,inter,2,2,L2neuroninterneuron
11384,31032965594,3254888,1565376,121173,pyram,2,2,L2pyramidalneuron
11385,40975722463,3203768,1592840,133845,pyram,2,2,L2pyramidalneuron
11386,32503127590,3183984,1607624,133845,pyram,2,3,L3pyramidalneuron
11387,31847703249,3229752,1631744,121173,pyram,2,2,L2pyramidalneuron
11388,41033805120,3237792,1648056,125397,pyram,2,2,L2pyramidalneuron
11389,50059208622,3227280,1666832,112725,inter,2,3,L3neuroninterneuronlot-of-axon
11390,32415842693,3202336,1685200,116949,pyram,2,3,L3pyramidalneuron
11391,6081989166,3229568,1692888,112725,pyram,2,3,L3pyramidalneuron
11392,5849116899,3256672,1689472,121173,pyram,2,2,L2pyramidalneuron
11393,6111131784,3279144,1690880,108501,pyram,2,2,L2pyramidalneuron
11394,41238044153,3276504,1683016,121173,inter,2,2,L2neuroninterneuronsparsely-spiny
11395,41353932293,3308720,1674080,121173,inter,2,2,L2neuroninterneuronsparsely-spiny
11396,58706504809,3306608,1665160,116949,inter,2,2,L2neuroninterneuron
11397,40917392126,3286008,1658296,125397,pyram,2,2,L2pyramidalneuron
11398,32590528334,3300912,1691976,133845,pyram,2,2,L2pyramidalneuron
11399,32736203913,3290936,1712456,133845,pyram,2,2,L2pyramidalneuron
11400,50379802809,3301496,1714864,133845,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11401,32415857727,3252544,1735632,125397,pyram,2,3,L3pyramidalneuron
11402,50277873388,3231000,1746368,125397,inter,2,3,L3neuroninterneuronlot-of-axon
11403,41106342512,3229184,1743488,116949,pyram,2,3,L3pyramidalneuron
11404,50845166467,3264568,1772360,133845,inter,2,3,L3neuroninterneuron
11405,32226774483,3244416,1620800,129621,excit,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
11406,49855626566,3220936,1625552,133845,uncla,2,2,L2neuronunclassified-neuron
11407,58560947015,3312056,1634392,116949,inter,2,2,L2neuroninterneuron
11408,49651913575,3325960,1622416,116949,pyram,2,2,L2pyramidalneuron
11409,41179100049,3325904,1632688,125397,inter,2,2,L2neuroninterneuron
11410,49811998859,3344616,1619240,116949,pyram,2,2,L2pyramidalneuron
11411,49768414926,3342912,1599112,133845,pyram,2,2,L2pyramidalneuron
11412,49608271350,3322712,1619176,133845,pyram,2,2,L2pyramidalneuron
11413,41165111859,3296648,1619880,129621,inter,2,2,L2neuroninterneuron
11414,31818705811,3290888,1560600,108501,pyram,2,2,L2pyramidalneuron
11415,40990002466,3284672,1571216,100053,pyram,2,2,L2pyramidalneuron
11416,58080837271,3303096,1545688,104277,inter,2,2,L2neuroninterneuron
11417,49317082911,3319288,1528896,104277,pyram,2,2,L2pyramidalneuron
11418,40800759500,3354672,1523016,104277,pyram,2,2,L2pyramidalneuron
11419,57673031743,3349384,1519376,116949,pyram,2,2,L2pyramidalneuron
11420,40713473612,3331016,1542208,116949,inter,2,2,L2neuroninterneuronsparsely-spiny
11421,40582414127,3340408,1536576,125397,pyram,2,2,L2pyramidalneuron
11422,49797149875,3352312,1533048,121173,pyram,2,2,L2pyramidalneuron
11423,49448025194,3323848,1515616,121173,pyram,2,2,L2pyramidalneuron
11424,31877373153,3308768,1519368,125397,pyram,2,2,L2pyramidalneuron
11425,49564088648,3294856,1526112,125397,pyram,2,2,L2pyramidalneuron
11426,57949807963,3314336,1528984,133845,inter,2,2,L2neuroninterneuron
11427,49374916989,3322200,1548760,133845,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11428,58531409497,3276992,1559424,133845,inter,2,2,L2neuroninterneuron
11429,49709821781,3291656,1587472,125397,inter,2,2,L2neuroninterneuron
11430,41179420056,3288008,1600672,121173,inter,2,2,L2neuroninterneuronsparsely-spiny
11431,49782607396,3344160,1513216,121173,pyram,2,2,L2pyramidalneuron
11432,49317098592,3366344,1508744,121173,inter,2,2,L2neuroninterneuron
